emp_no,first_name,last_name,title,from_date,salary
257082,Mahmut,Wursthorn,Engineer,5/25/1987,40000
285531,Xiong,Herber,Staff,5/25/1987,40000
42469,Sham,Hiltgen,Senior Engineer,5/26/1987,40000
58536,Tetsurou,Ullian,Senior Engineer,5/26/1987,41982
104711,Herb,Vural,Senior Engineer,5/26/1987,54612
203570,Arumugam,Walstra,Senior Staff,5/26/1987,84714
247951,Heeju,Rando,Staff,5/26/1987,73051
24071,Ibibia,Keustermans,Assistant Engineer,5/27/1987,40000
456712,Leah,Underwood,Senior Staff,5/27/1987,50127
490368,Satosi,Debuse,Senior Engineer,5/27/1987,40000
71270,Saeko,Crooks,Senior Staff,5/28/1987,47347
263587,Suzette,Heydon,Technique Leader,5/28/1987,40000
435417,Ranga,Melski,Technique Leader,5/28/1987,40000
456838,Adin,Makrucki,Senior Engineer,5/28/1987,45731
234281,Zito,Karnin,Technique Leader,5/29/1987,40000
288027,Michaela,Gide,Senior Engineer,5/29/1987,40000
424496,Kellie,Comellas,Senior Engineer,5/29/1987,41752
447719,Jinya,Bernardeschi,Senior Staff,5/29/1987,62163
457092,Serif,Kriebel,Technique Leader,5/29/1987,57120
485894,Kersti,Vecchi,Staff,5/29/1987,86800
47226,Limsoon,Lammel,Assistant Engineer,5/30/1987,67298
89714,Shigehito,Colorni,Engineer,5/30/1987,73383
258867,Boguslaw,Berendt,Senior Engineer,5/30/1987,40000
297742,Mari,Hofstetter,Senior Engineer,5/30/1987,40000
12759,LiMin,Kuszyk,Senior Staff,5/31/1987,49963
31763,Tetsurou,Fadgyas,Senior Engineer,5/31/1987,64009
42906,Sudhanshu,Silva,Senior Staff,5/31/1987,55521
248386,Yannik,Ernst,Senior Engineer,5/31/1987,49574
423497,Luisa,Driscoll,Senior Staff,5/31/1987,43397
427900,Tse,Dredge,Senior Engineer,5/31/1987,57738
431951,Boguslaw,Brobst,Senior Engineer,5/31/1987,40648
484193,Zengping,Lemarechal,Senior Engineer,5/31/1987,40000
63679,Amalendu,Beidas,Technique Leader,6/1/1987,55496
229450,Debatosh,Tramer,Technique Leader,6/1/1987,48569
239137,Shaz,Wynblatt,Senior Engineer,6/1/1987,42858
67298,Honesty,Brodal,Staff,6/2/1987,63347
499420,Sangeeta,Impagliazzo,Senior Staff,6/2/1987,58718
216071,Guadalupe,Edelhoff,Senior Engineer,6/3/1987,45421
235653,Hugo,Sluis,Engineer,6/3/1987,75996
467787,Xiaoqiang,Ferriere,Senior Staff,6/3/1987,53627
477057,Juichirou,Lindqvist,Engineer,6/3/1987,40000
86751,Feiyu,Swick,Senior Engineer,6/4/1987,40000
87902,Phuoc,Compeau,Senior Engineer,6/4/1987,43374
284830,Stafford,Luff,Senior Staff,6/4/1987,77650
295339,Vivian,Pouyioutas,Assistant Engineer,6/4/1987,40000
299691,Leif,Percebois,Senior Engineer,6/4/1987,52583
415224,Rutger,Syrotiuk,Senior Engineer,6/4/1987,40000
20928,Menkae,Chinin,Senior Engineer,6/5/1987,42339
280334,Chrisa,Kadhim,Senior Engineer,6/5/1987,40000
293120,Shaz,Plump,Technique Leader,6/5/1987,40000
458106,Odoardo,Saoudi,Senior Staff,6/5/1987,62327
25937,Angus,Bodoff,Senior Engineer,6/6/1987,40000
31631,Tuval,Kavvadias,Senior Staff,6/6/1987,58418
75698,Shigehiro,Maquelin,Engineer,6/6/1987,46959
266399,Breannda,Rubsam,Senior Engineer,6/6/1987,40000
290759,Sadok,Laventhal,Senior Staff,6/6/1987,67918
34536,Danil,Narahari,Senior Engineer,6/7/1987,51324
64707,Brigham,Chachaty,Senior Staff,6/7/1987,51361
407274,Alejandra,Merel,Senior Staff,6/7/1987,55963
417785,Suebskul,Ranst,Senior Engineer,6/7/1987,49509
428157,JoAnna,Vrecion,Senior Engineer,6/7/1987,40000
499149,Genki,Dredge,Engineer,6/7/1987,40000
93869,Lijie,Maccarone,Senior Engineer,6/8/1987,42219
235018,Guozhong,Basawa,Senior Engineer,6/8/1987,40000
292989,Dipayan,Fraisse,Senior Engineer,6/8/1987,40000
414678,Elrique,Malabarba,Senior Staff,6/8/1987,40000
92563,Kensyu,Ranze,Senior Engineer,6/9/1987,49734
253105,Susanta,Nollmann,Senior Staff,6/9/1987,52045
261729,Oldrich,Mawatari,Senior Engineer,6/9/1987,40000
267109,Mohua,Kaminger,Senior Staff,6/9/1987,65852
275449,Ronghao,Lambe,Technique Leader,6/9/1987,53607
425740,Pranay,Murillo,Engineer,6/9/1987,40000
495117,Hironobu,Masamoto,Senior Engineer,6/9/1987,42377
48626,Jianwen,Munro,Senior Engineer,6/10/1987,69522
83629,Tamiya,Fabrizio,Senior Engineer,6/10/1987,50455
96996,Hideo,Validov,Technique Leader,6/10/1987,61983
221453,Abdulla,Staylopatis,Senior Engineer,6/10/1987,40000
498267,Vitali,Hoppenstand,Senior Engineer,6/10/1987,48924
48915,Qiwen,Gerteisen,Senior Staff,6/11/1987,45783
103538,Mountaz,Ushiama,Senior Engineer,6/11/1987,45573
204583,Richard,Setiz,Senior Engineer,6/11/1987,50947
210283,Xiong,Sluis,Staff,6/11/1987,64081
217844,Hideo,Munch,Technique Leader,6/11/1987,40000
264139,Stein,Schade,Senior Engineer,6/11/1987,40000
71501,Nagui,Yurek,Senior Engineer,6/12/1987,40000
109560,Ymte,Hoogerwoord,Senior Staff,6/12/1987,91629
242058,Shaowen,Morrey,Senior Staff,6/12/1987,55675
253003,Yannik,Lambe,Senior Engineer,6/12/1987,40000
258827,Zhiguo,Pusterhofer,Senior Staff,6/12/1987,70429
468078,Hein,Sudbeck,Senior Staff,6/12/1987,89788
485936,Lokesh,Panangaden,Engineer,6/12/1987,40000
429010,Danco,Ramras,Senior Engineer,6/13/1987,59703
494240,Tommaso,Bruckman,Senior Engineer,6/13/1987,40000
35609,Vidya,Decaestecker,Technique Leader,6/14/1987,47430
245062,Jayesh,Cyne,Technique Leader,6/14/1987,43276
274612,Bodh,Masaki,Senior Staff,6/14/1987,64136
279316,Foong,Chinin,Engineer,6/14/1987,43944
295059,Josyula,Roisin,Technique Leader,6/14/1987,40000
422223,Zine,Madeira,Technique Leader,6/14/1987,40000
487871,Mantis,Panwar,Senior Staff,6/14/1987,52215
11528,Zito,Dolinsky,Technique Leader,6/15/1987,44026
86351,Jackson,Staylopatis,Senior Staff,6/15/1987,61911
99340,Masaru,Selvestrel,Senior Staff,6/15/1987,40000
245364,Hatim,Tetzlaff,Technique Leader,6/15/1987,40000
289606,Paraskevi,Jumpertz,Technique Leader,6/15/1987,55305
445126,Sedat,Sadowski,Senior Engineer,6/15/1987,40000
43941,Khatoun,Zambonelli,Senior Staff,6/16/1987,84332
47965,Kotesh,Remmers,Senior Staff,6/16/1987,54427
56965,Akeel,Piancastelli,Staff,6/16/1987,40000
74914,Xiaopeng,Melter,Senior Engineer,6/16/1987,71780
201699,Aamod,Lorie,Staff,6/16/1987,58150
204259,Xiaoqiu,Denis,Senior Staff,6/16/1987,40000
229284,Kensei,Kohling,Staff,6/16/1987,62162
479743,Nathan,Greenaway,Senior Engineer,6/16/1987,48692
481947,Gift,Peac,Technique Leader,6/16/1987,88156
79303,Toong,Strandh,Engineer,6/17/1987,46736
10591,Hidde,Hettesheimer,Staff,6/18/1987,55131
25112,Muneo,Haraldson,Senior Staff,6/18/1987,68760
46470,Adhemar,Rassart,Technique Leader,6/18/1987,40000
261070,King,Zuberek,Senior Engineer,6/18/1987,40000
267288,Rajmohan,Porenta,Staff,6/18/1987,65764
421697,Marko,Iwayama,Senior Staff,6/18/1987,40000
65543,Mahmut,Verhoeff,Technique Leader,6/19/1987,40000
91105,Willard,Murillo,Staff,6/19/1987,40000
220933,Izaskun,Openshaw,Staff,6/19/1987,40000
450550,Shigehito,Gornas,Staff,6/19/1987,68160
475451,Kinh,Rousseau,Technique Leader,6/19/1987,47082
495432,Halsur,Aloia,Senior Staff,6/19/1987,50347
42430,Shounak,Baaz,Staff,6/20/1987,40000
45867,Hailing,Denna,Senior Engineer,6/20/1987,41291
201563,Huei,Vadhan,Senior Staff,6/20/1987,52848
81250,Jixiang,Zweizig,Staff,6/21/1987,54971
222688,Bader,Thummel,Senior Engineer,6/21/1987,42429
495394,Goh,Impagliazzo,Technique Leader,6/21/1987,40000
214166,Goncalo,Worfolk,Senior Engineer,6/22/1987,74831
408672,Eran,Domenig,Staff,6/22/1987,58877
447808,Wanqing,Gimbel,Technique Leader,6/22/1987,73167
449710,Lokesh,Beznosov,Technique Leader,6/22/1987,48930
97781,Divine,Neimat,Senior Staff,6/23/1987,43812
281128,Trygve,Samarati,Staff,6/23/1987,42929
293122,Fox,Chleq,Senior Staff,6/23/1987,77046
297536,Gao,Debuse,Senior Staff,6/23/1987,40000
429051,Mihalis,Schiettecatte,Senior Engineer,6/23/1987,47671
55094,Nadjib,Gulik,Senior Engineer,6/24/1987,60952
62336,Kazunori,Vieth,Senior Engineer,6/24/1987,43678
247777,Shen,Herath,Senior Engineer,6/24/1987,40000
276612,Xuejia,Rothe,Engineer,6/24/1987,40000
290419,Nathan,Underwood,Staff,6/24/1987,65386
403193,Surveyors,Wiegley,Technique Leader,6/24/1987,40000
432457,Charmane,Gadepally,Staff,6/24/1987,61156
17695,Kazuhiro,Chvatal,Staff,6/25/1987,71240
83260,Premsyl,Markovitch,Senior Staff,6/25/1987,40000
207331,Adhemar,Berstel,Technique Leader,6/25/1987,41954
226996,Keiichiro,Polupanov,Staff,6/25/1987,40000
403880,Masaki,Bonifati,Senior Engineer,6/25/1987,40000
472021,Marsha,Wielonsky,Senior Staff,6/25/1987,79529
94849,Shao,Koshino,Technique Leader,6/26/1987,74677
229779,Mahmut,Kohling,Senior Staff,6/26/1987,40000
442196,Muzhong,Hegner,Senior Engineer,6/26/1987,40000
476648,Remko,Daescu,Senior Engineer,6/26/1987,47354
90078,Susuma,Champarnaud,Staff,6/27/1987,77304
107053,Chinho,Macedo,Senior Staff,6/27/1987,40000
107296,Adamantios,Mawatari,Engineer,6/27/1987,55069
235475,Kiyotoshi,Eldridge,Senior Engineer,6/27/1987,62254
60185,Weiyi,Gruenwald,Senior Engineer,6/28/1987,40525
64791,Dinkar,Gerteisen,Senior Staff,6/28/1987,95024
84412,Somnath,Delgrande,Senior Staff,6/28/1987,49040
296554,Genta,Atrawala,Senior Staff,6/28/1987,45252
58753,Vitaly,Luders,Staff,6/29/1987,66533
64467,Ravishankar,Validov,Technique Leader,6/29/1987,40000
418434,Toshimo,Vasanthakumar,Senior Engineer,6/29/1987,40000
421251,Fumitaka,Assaf,Senior Staff,6/29/1987,75044
452035,Idoia,Ghelli,Senior Engineer,6/29/1987,54223
453108,Padma,Sevcikova,Senior Staff,6/29/1987,40000
36500,Sachin,Picci,Engineer,6/30/1987,40000
71597,Yagil,Birjandi,Engineer,6/30/1987,40000
286171,Zhensheng,Hettesheimer,Senior Staff,6/30/1987,70163
295089,Gina,Shimshoni,Senior Staff,6/30/1987,67260
72137,Dulce,Bodoff,Senior Engineer,7/1/1987,40000
37606,Kwun,Gecsei,Engineer,7/2/1987,50046
60371,Theron,Huxford,Senior Staff,7/2/1987,84136
67553,Freyja,Hutter,Senior Staff,7/2/1987,66416
261748,Herb,Massonet,Senior Staff,7/2/1987,40000
440944,Masoud,Peac,Senior Engineer,7/2/1987,41449
204675,Ingemar,Hofmeyr,Staff,7/3/1987,64013
227620,Hongzhu,Bratten,Senior Engineer,7/3/1987,40097
278644,Muzhong,Azevdeo,Engineer,7/3/1987,74415
291301,Miquel,Sidje,Technique Leader,7/3/1987,40000
490447,Demin,Alvarado,Senior Staff,7/3/1987,88989
490696,Tomokazu,Grabner,Senior Engineer,7/3/1987,49914
44125,Douadi,Conia,Senior Staff,7/4/1987,70912
85861,Roselyn,Reeker,Senior Staff,7/4/1987,68202
288322,Shahab,Bardell,Senior Engineer,7/4/1987,40000
466095,Candido,Stemann,Technique Leader,7/4/1987,40000
469267,Zhigen,Merey,Technique Leader,7/4/1987,40000
485911,Perry,Haumacher,Senior Engineer,7/4/1987,47607
64392,Amabile,Bernatsky,Senior Engineer,7/5/1987,40000
78445,Lein,Baar,Senior Staff,7/5/1987,40000
234552,Saniya,Tokunaga,Senior Staff,7/5/1987,40000
258389,Weiyi,Hemaspaandra,Senior Staff,7/5/1987,72063
266242,Fusako,Berstel,Senior Staff,7/5/1987,40000
422636,Bouchung,Schreiter,Senior Staff,7/5/1987,69678
442154,Hidde,Kropf,Senior Engineer,7/5/1987,40000
452626,Adas,Ertl,Senior Engineer,7/5/1987,40000
23883,Dayanand,Ozery,Technique Leader,7/6/1987,40783
222685,Anneli,Lagarias,Senior Engineer,7/6/1987,40000
230102,Toong,Lamba,Staff,7/6/1987,40000
236332,Jeanne,Berstel,Senior Staff,7/6/1987,61432
260576,Tomokazu,Junet,Staff,7/6/1987,40000
269641,Ymte,Lamma,Senior Engineer,7/6/1987,48293
89186,Gor,Marshall,Senior Engineer,7/7/1987,40000
94118,Gina,Ellozy,Technique Leader,7/7/1987,40000
460144,Gadiel,Azuma,Senior Engineer,7/7/1987,63661
60521,Henk,Uhrik,Senior Staff,7/8/1987,64334
72745,Tayeb,Vernadat,Senior Engineer,7/8/1987,40536
225560,Katsuo,Marquardt,Senior Engineer,7/8/1987,53592
423752,Shigeu,Bellmore,Senior Staff,7/8/1987,81994
448789,Lucian,Ranai,Senior Staff,7/8/1987,60134
481312,Yefim,Schapiro,Senior Engineer,7/8/1987,40000
30057,Atilio,Magliocco,Staff,7/9/1987,61304
214371,Steve,McAlpine,Staff,7/9/1987,40000
217687,Georg,Schwabacher,Senior Engineer,7/9/1987,57614
428923,Xiaoqiu,Hasenauer,Senior Engineer,7/9/1987,55769
433749,Marjo,Huhdanpaa,Senior Staff,7/9/1987,40000
477883,Taizo,Bennet,Technique Leader,7/9/1987,58884
417072,Almudena,Simmen,Staff,7/10/1987,55580
489337,Filipe,Velasco,Senior Engineer,7/10/1987,40000
483737,Tsuneo,Jervis,Senior Engineer,7/11/1987,40000
23828,Yonghong,Ecklund,Senior Staff,7/12/1987,40000
73110,Gift,Osgood,Technique Leader,7/12/1987,56048
240726,Suzette,Fasbender,Senior Staff,7/12/1987,74726
247035,Jaques,Randi,Engineer,7/12/1987,40000
253632,Pohua,Bresenham,Senior Staff,7/12/1987,68125
432235,Roddy,Irland,Engineer,7/12/1987,40000
467862,Lene,Engelmann,Staff,7/12/1987,88131
24823,Garnet,Walstra,Technique Leader,7/13/1987,60223
45496,Wojceich,Dolinsky,Senior Engineer,7/13/1987,40000
66633,Gill,Luce,Senior Staff,7/13/1987,40000
215315,Kousuke,Chartres,Senior Staff,7/13/1987,66849
490276,Gudjon,Hutton,Senior Engineer,7/13/1987,52180
206439,Atreye,Pellegrinelli,Senior Staff,7/14/1987,60245
246783,Sariel,Garigliano,Senior Staff,7/14/1987,40000
257934,Ziyad,Baja,Senior Engineer,7/14/1987,50390
299080,Marco,Stanger,Engineer,7/14/1987,40000
103918,Seshu,Jenevein,Technique Leader,7/15/1987,42579
245412,Val,Erni,Staff,7/15/1987,91134
247299,Yinlin,Whitcomb,Senior Engineer,7/15/1987,40313
418094,Mona,Kolvik,Senior Staff,7/15/1987,81903
440763,Siddarth,Heystek,Senior Staff,7/15/1987,79380
49301,Kien,Schnabel,Senior Engineer,7/16/1987,45047
212050,Manton,Rissland,Senior Staff,7/16/1987,44409
224162,Munenori,Olano,Senior Staff,7/16/1987,54217
404064,Tadanori,Alpay,Senior Staff,7/16/1987,83520
444019,Mahendra,Monarch,Senior Engineer,7/16/1987,58961
458217,Sashi,Worfolk,Senior Staff,7/16/1987,47150
40327,Dinkar,Zobel,Senior Staff,7/17/1987,40000
88827,Padma,Baez,Senior Staff,7/17/1987,40000
421301,Xiaocheng,Quadeer,Senior Staff,7/17/1987,52031
22205,Rafols,Sichman,Senior Staff,7/18/1987,53244
70087,Ronghao,Lemarechal,Senior Staff,7/18/1987,99976
221380,Chiranjit,Schneeberger,Senior Engineer,7/18/1987,64199
277853,Manibrata,Bale,Senior Staff,7/18/1987,62570
446804,Hilari,Iacovou,Senior Staff,7/18/1987,65115
449491,Chinho,Farrel,Senior Staff,7/18/1987,50985
488039,Taegyun,Molenaar,Senior Staff,7/18/1987,59967
25246,Val,dAstous,Senior Engineer,7/19/1987,48424
274625,Fatemeh,Assaf,Senior Staff,7/19/1987,80053
285560,Shigehito,Barinka,Senior Engineer,7/19/1987,47843
432678,Kitty,Peak,Senior Engineer,7/19/1987,40000
466207,Feixiong,Wursthorn,Assistant Engineer,7/19/1987,40000
468021,Mandell,Meszaros,Technique Leader,7/19/1987,49741
53249,Ziya,Binkley,Technique Leader,7/20/1987,41113
55568,Arne,Peris,Staff,7/20/1987,63516
88849,Janalee,Tiemann,Staff,7/20/1987,53865
220762,Pramod,Schreiter,Technique Leader,7/20/1987,40000
271145,Stella,Shackel,Senior Staff,7/20/1987,70166
295606,Ferdinand,Basawa,Senior Staff,7/20/1987,40000
459240,Randi,Henders,Senior Engineer,7/20/1987,40000
52952,Shaw,Solovay,Staff,7/21/1987,44414
68861,Gonzalo,Rossi,Senior Engineer,7/21/1987,46966
85999,Arch,Dymetman,Senior Staff,7/21/1987,40000
206452,Insup,Woycyznski,Senior Engineer,7/21/1987,40000
212731,Martien,Besancenot,Senior Staff,7/21/1987,71525
446885,Takahira,Grabner,Engineer,7/21/1987,53315
462145,Gurbir,Thimonier,Senior Staff,7/21/1987,74975
64445,Yifei,Jansen,Engineer,7/22/1987,54460
257588,Arnd,Kambil,Senior Engineer,7/22/1987,58748
456915,Utpal,Larfeldt,Senior Engineer,7/22/1987,49516
10538,Przemyslawa,Falby,Senior Engineer,7/23/1987,72002
38307,Marlo,Jording,Senior Staff,7/23/1987,40000
292768,Kannan,DiGiano,Engineer,7/23/1987,41659
427780,Khue,Montresor,Senior Staff,7/23/1987,43252
203084,Cathie,Chelton,Senior Engineer,7/24/1987,41377
246839,Zhanqiu,Yoshimura,Senior Engineer,7/24/1987,52341
261213,Abdulah,Covnot,Senior Staff,7/25/1987,100122
441278,Chandrasekaran,Wallrath,Technique Leader,7/25/1987,55725
483358,Yakichi,Millington,Senior Engineer,7/25/1987,40000
210664,Reinhard,Garrabrants,Senior Engineer,7/26/1987,51013
25054,Kiam,Quittner,Technique Leader,7/27/1987,40000
59199,Ennio,Ashish,Senior Staff,7/27/1987,60437
264612,Hatim,Calkin,Staff,7/27/1987,40000
287995,Lijia,Stentiford,Assistant Engineer,7/27/1987,53290
426573,Hausi,Gonthier,Senior Staff,7/27/1987,65174
238225,Udaiprakash,Senzako,Staff,7/28/1987,80700
263308,Rafail,Ferriere,Engineer,7/28/1987,40876
461317,Leni,Chartres,Technique Leader,7/28/1987,61944
45200,Teunis,Chvatal,Technique Leader,7/29/1987,59523
201672,Yinlin,Pietracaprina,Staff,7/29/1987,42339
220395,Alassane,Halloran,Engineer,7/29/1987,40000
274468,Gaurav,Gurbaxani,Staff,7/29/1987,98011
441104,Adit,Krzyzanowski,Senior Engineer,7/29/1987,84982
442544,Sigeru,Haddadi,Senior Staff,7/29/1987,59299
461066,Sanjeeva,Osgood,Senior Staff,7/29/1987,40000
469740,Tetsurou,Butterworth,Senior Staff,7/29/1987,40000
73529,Sajjad,Ghazalie,Senior Staff,7/30/1987,56384
103506,Marsal,Detkin,Staff,7/30/1987,60478
265741,Odoardo,Guenter,Senior Staff,7/30/1987,43543
273942,Ayakannu,Boissier,Senior Engineer,7/30/1987,44907
404715,Leah,Nitsch,Staff,7/30/1987,40000
48058,Duke,Peltason,Senior Engineer,7/31/1987,40000
62658,Steen,Hutter,Engineer,7/31/1987,59900
66296,Aloke,Iivonen,Senior Engineer,7/31/1987,49732
273848,Yolla,Brodal,Engineer,7/31/1987,43381
455413,Roddy,Matzat,Senior Engineer,7/31/1987,40000
60653,Wonhee,Bamford,Technique Leader,8/1/1987,45579
404534,Siamak,Munawer,Senior Engineer,8/1/1987,84391
465560,Berhard,Wrigley,Technique Leader,8/1/1987,59135
25401,Arunachalam,Francisci,Senior Engineer,8/2/1987,58499
43217,DAIDA,Pappas,Senior Staff,8/2/1987,55100
48726,Amstein,Isaac,Assistant Engineer,8/2/1987,40154
56057,Zhaofang,Dusink,Staff,8/2/1987,67247
240715,Lijie,Ghelli,Senior Staff,8/2/1987,52326
447451,Yuqun,Taubenfeld,Technique Leader,8/2/1987,48845
481338,Kirk,Morrow,Engineer,8/2/1987,46079
422161,Malu,Riefers,Senior Staff,8/3/1987,57937
25830,Janalee,Janocha,Senior Staff,8/4/1987,69560
263360,Sanjeeva,Butterworth,Senior Staff,8/4/1987,62646
491092,Moon,Sudbeck,Engineer,8/4/1987,40000
15069,Manton,Siksek,Technique Leader,8/5/1987,40000
36409,Pintsang,Litzler,Senior Engineer,8/5/1987,40000
68218,Miquel,Renear,Senior Engineer,8/5/1987,40000
217792,Radhia,Gaughan,Staff,8/5/1987,101052
227684,Denis,Kusakabe,Senior Staff,8/5/1987,45138
235837,Danai,Cannata,Senior Staff,8/5/1987,40000
450636,Martina,Auria,Senior Engineer,8/5/1987,40000
454659,Xiahua,Kamber,Senior Engineer,8/5/1987,53309
22100,Vishwani,Spataro,Senior Staff,8/6/1987,85569
64138,Yuqun,Fetvedt,Senior Staff,8/6/1987,83342
90765,Lein,Neiman,Senior Engineer,8/6/1987,40000
252438,Danil,Papsdorf,Senior Engineer,8/6/1987,53169
452499,DAIDA,Kitai,Senior Engineer,8/6/1987,40000
48878,Vishv,Cincotta,Senior Engineer,8/7/1987,40000
216186,Kazuhito,Schaar,Technique Leader,8/7/1987,46696
224143,Barun,Waterhouse,Engineer,8/7/1987,78436
258152,Arvin,Fabrizio,Engineer,8/7/1987,61778
258968,Gil,Pokrovskii,Senior Staff,8/7/1987,74591
269030,Aruna,Masada,Senior Staff,8/7/1987,61536
286922,Sreenivas,Luff,Senior Staff,8/7/1987,70705
47044,Jongsuk,Ushiama,Senior Engineer,8/8/1987,51758
102062,Shigehiro,Lanteri,Senior Staff,8/8/1987,58715
215726,Khosrow,Michaels,Senior Staff,8/8/1987,40000
233610,Mabo,Litzler,Senior Staff,8/8/1987,80097
408314,Venkatesan,Collavizza,Senior Staff,8/8/1987,77917
444421,Chaoyi,Tsunoo,Senior Staff,8/8/1987,40000
472701,Jiann,Isaac,Technique Leader,8/8/1987,61719
37937,Xiahua,Pero,Senior Staff,8/9/1987,74014
219010,Ymte,Cannard,Senior Staff,8/9/1987,54671
428524,Shim,Barvinok,Senior Engineer,8/9/1987,40000
10836,Jianhua,Leivant,Senior Staff,8/10/1987,65502
271053,Bernd,Baby,Senior Engineer,8/10/1987,42709
290884,Adamantios,Senzako,Engineer,8/10/1987,40000
400042,Leah,Lueh,Senior Staff,8/10/1987,40000
23041,Nechama,Frijda,Senior Engineer,8/11/1987,40000
26958,Juichirou,Raoux,Senior Engineer,8/11/1987,45702
91194,Gill,Pietrzykowski,Senior Engineer,8/11/1987,40000
218540,Nathalie,Trelles,Senior Engineer,8/11/1987,47975
250460,Sumant,Schmiedel,Staff,8/11/1987,40000
252675,Pantung,Ponthieu,Senior Engineer,8/11/1987,52048
273293,Koldo,Gornas,Senior Engineer,8/11/1987,53784
45709,Oddvar,Schnelling,Senior Staff,8/12/1987,42401
69224,Jenwei,Molberg,Senior Engineer,8/12/1987,69628
92144,Ymte,Rosar,Senior Staff,8/12/1987,60310
246099,Teiji,Redmiles,Engineer,8/12/1987,40000
264945,Baoqiu,Salinas,Senior Engineer,8/12/1987,40000
16201,Krassimir,Olano,Technique Leader,8/13/1987,53081
20346,Jeong,Antonakopoulos,Senior Engineer,8/13/1987,40000
258500,Kristinn,Crabtree,Technique Leader,8/13/1987,56811
288075,Nectarios,Aloia,Technique Leader,8/13/1987,61308
296081,Marie,Morrey,Senior Staff,8/13/1987,57769
423691,Alain,Hanratty,Senior Engineer,8/13/1987,56718
490640,JoAnna,Puoti,Senior Staff,8/13/1987,53085
17688,Faiza,Cincotta,Senior Engineer,8/14/1987,45880
42498,Limsoon,Bojadziev,Senior Engineer,8/14/1987,59559
105103,Elvis,Zambonelli,Senior Engineer,8/14/1987,48862
407828,Xinglin,Sundgren,Staff,8/14/1987,55684
440719,Guozhong,Casperson,Senior Staff,8/14/1987,50501
202427,TRUE,Ghandeharizadeh,Technique Leader,8/15/1987,40000
427159,Adib,Zockler,Technique Leader,8/15/1987,40000
67608,Junichi,Mayerwieser,Senior Staff,8/16/1987,65536
96921,Along,Waymire,Technique Leader,8/16/1987,40000
201083,Freyja,Gulik,Staff,8/16/1987,44833
203246,Fen,Schrift,Technique Leader,8/16/1987,40000
248957,Tomokazu,Peyn,Senior Staff,8/16/1987,59820
421667,Masamitsu,Delgrange,Staff,8/16/1987,40000
460501,Khaled,Choobineh,Senior Engineer,8/16/1987,47100
40904,Fumiko,Willoner,Technique Leader,8/17/1987,40000
45552,Aloys,Albarhamtoshy,Senior Staff,8/17/1987,69599
63861,Mohammad,Soicher,Assistant Engineer,8/17/1987,40000
403025,Atilio,Janetzko,Senior Engineer,8/17/1987,53599
32962,Girolamo,Orlowska,Staff,8/18/1987,49726
53919,Xudong,Schusler,Staff,8/18/1987,65785
75561,Nahum,Jervis,Technique Leader,8/18/1987,52299
91799,Dayanand,Gill,Senior Engineer,8/18/1987,56114
204943,Jiakeng,Hartvigsen,Senior Engineer,8/18/1987,49036
281400,Kristen,Lores,Senior Engineer,8/18/1987,45360
282408,Shaowen,Beilner,Senior Staff,8/18/1987,49140
53186,Martien,Penn,Senior Engineer,8/19/1987,54299
258563,Mantis,Thorensen,Technique Leader,8/19/1987,53779
419084,Shen,Aamodt,Senior Engineer,8/19/1987,74877
469623,Pragnesh,Gurbaxani,Engineer,8/19/1987,40000
291861,Ramya,Worfolk,Staff,8/20/1987,57169
405349,Lucien,Monkewich,Staff,8/20/1987,51431
417777,Vitali,Picel,Senior Staff,8/20/1987,68714
460564,Marie,Percebois,Senior Engineer,8/20/1987,72714
